1 76
1 77
2 21
2 76
2 77
3 20
3 22
3 57
3 58
4 21
4 53
4 54
4 57
4 58
5 53
5 54
6 95
6 96
7 95
7 97
8 96
8 97
9 12
9 13
10 2
10 12
10 13
11 2
12 2
12 31
13 30
13 32
14 0
14 30
14 32
14 98
14 99
15 31
18 99
19 75
19 99
20 75
20 99
21 75
22 23
22 24
22 25
22 54
22 55
22 56
23 37
24 37
25 7
25 8
25 9
25 37
29 34
29 35
30 33
30 35
31 32
31 34
31 56
32 15
32 33
32 56
33 15
33 56
33 79
33 80
34 15
34 78
34 81
35 32
35 71
35 78
35 81
36 32
36 70
36 72
36 79
36 80
37 32
37 70
37 72
38 71
41 28
41 59
41 60
42 27
42 29
42 59
42 60
43 14
43 15
43 26
43 29
43 69
44 14
44 15
44 27
44 28
44 68
44 70
45 68
45 70
46 69
47 75
47 85
47 86
48 56
48 57
48 74
48 76
48 84
48 87
49 56
49 57
49 74
49 76
49 84
49 87
50 67
50 68
50 75
50 85
50 86
51 7
51 8
51 67
51 68
52 7
52 8
57 27
57 28
57 62
58 26
58 29
58 61
58 63
59 27
59 28
59 61
59 63
60 62
61 50
61 51
62 45
62 46
62 47
62 50
62 51
62 57
62 58
62 66
62 67
63 56
63 59
63 65
63 68
64 6
64 43
64 57
64 58
64 66
64 67
65 6
65 11
65 12
65 29
65 43
66 6
66 11
66 12
66 29
66 43
66 62
67 29
67 36
67 37
67 61
67 63
68 35
68 38
68 61
68 63
69 36
69 37
69 62
70 12
71 11
71 13
72 12
75 48
75 49
76 48
76 49
77 30
77 71
77 72
78 29
78 31
78 70
78 73
79 29
79 31
79 71
79 73
80 30
80 72
81 45
81 46
81 47
81 82
81 83
82 68
82 69
82 81
82 83
83 67
83 70
83 82
84 68
84 69
85 57
86 0
86 51
86 52
86 56
86 58
86 99
87 1
87 39
87 40
87 51
87 52
87 57
87 98
88 1
88 30
88 31
88 32
88 39
88 40
88 99
89 0
89 75
89 76
89 77
90 19
90 20
90 96
90 97
91 18
91 21
91 41
91 42
91 95
91 98
92 19
92 20
92 40
92 43
92 84
92 85
92 96
92 98
93 7
93 36
93 37
93 41
93 43
93 84
93 85
93 97
94 6
94 8
94 36
94 37
94 42
95 6
95 9
96 7
96 8
97 23
98 22
98 24
98 36
98 37
99 23
99 24
99 36
99 37
99 95
99 96
99 97
