0 14
0 17
0 60
0 61
1 15
1 16
1 36
1 37
1 59
2 35
2 38
2 90
2 91
3 23
3 24
3 36
3 37
3 90
3 91
4 11
4 12
4 13
4 22
4 25
4 89
4 92
5 23
5 25
5 91
6 24
6 43
6 44
6 91
7 34
7 35
7 36
7 43
7 44
8 30
9 30
10 30
12 69
12 70
13 69
13 70
13 88
14 20
14 21
14 35
14 69
14 87
14 88
14 89
15 19
15 22
15 35
15 69
15 87
15 88
15 89
16 19
16 22
16 35
16 68
16 69
16 70
17 20
17 21
18 15
18 40
18 41
18 84
18 85
19 14
19 16
19 40
19 41
19 84
19 85
19 86
19 87
20 4
20 14
20 16
20 88
20 89
21 4
21 15
21 86
21 88
21 89
22 4
22 20
22 21
22 84
22 85
22 89
22 90
22 91
23 20
23 21
23 90
23 91
24 11
24 12
25 10
25 23
25 24
25 25
25 53
25 54
26 14
26 22
26 25
26 37
26 53
26 54
26 55
27 15
27 22
27 26
27 37
27 56
27 57
27 59
27 60
27 63
27 77
27 78
28 14
28 15
28 19
28 37
28 54
28 56
28 57
28 59
28 60
28 77
28 78
29 11
29 14
29 15
29 19
29 23
29 25
29 27
29 28
29 57
29 60
30 12
30 13
30 14
30 19
30 22
30 23
30 24
30 25
30 29
30 57
30 62
30 64
30 73
30 74
31 14
31 15
31 16
31 17
31 18
31 25
31 26
31 27
31 28
31 58
31 73
31 74
32 15
32 16
32 24
32 26
32 27
32 56
32 57
32 58
33 18
33 24
33 83
33 84
34 14
34 15
34 16
34 17
34 18
34 19
34 25
34 40
34 83
34 84
35 13
35 18
35 20
35 39
35 41
35 51
35 89
35 95
35 96
36 14
36 15
36 20
36 39
36 41
36 51
36 87
36 90
36 94
36 97
37 14
37 15
37 16
37 17
37 18
37 19
37 40
37 51
37 87
37 89
37 95
37 96
38 16
38 17
38 18
38 70
38 71
38 88
39 70
39 71
40 70
40 86
40 87
40 91
40 92
41 62
41 64
41 71
41 86
41 88
41 91
41 92
41 96
41 97
42 62
42 64
42 87
42 95
42 98
43 9
43 10
43 62
43 73
43 75
43 96
43 98
44 9
44 11
44 74
44 97
45 11
45 12
45 24
45 25
45 38
45 87
46 10
46 11
46 24
46 25
46 36
46 37
46 39
46 40
46 85
46 87
46 88
47 52
47 53
47 85
47 87
47 88
47 89
48 35
48 41
48 52
48 53
48 89
48 90
49 35
49 80
49 81
49 85
49 92
50 35
50 39
50 40
50 49
50 50
50 80
50 81
50 89
50 90
50 92
50 93
51 34
51 35
51 39
51 49
51 50
51 85
51 94
52 34
52 38
52 86
52 87
53 0
53 34
53 35
53 36
53 37
53 93
53 94
54 1
54 88
54 89
54 91
54 92
54 99
55 1
55 15
55 16
55 17
55 99
56 0
56 93
57 92
57 94
58 25
58 92
58 94
59 24
59 26
59 27
59 28
59 46
59 54
59 55
59 93
60 25
60 27
60 28
60 29
60 40
60 41
60 46
60 54
60 55
61 26
61 27
61 28
61 29
61 30
61 40
61 42
61 46
61 75
61 76
62 21
62 22
62 23
62 30
62 31
62 41
62 43
62 74
62 77
62 81
62 82
62 83
62 93
63 26
63 27
63 28
63 29
63 30
63 42
63 74
63 76
63 81
63 83
63 92
63 94
64 25
64 27
64 28
64 29
64 75
64 81
64 84
64 93
64 94
65 24
65 26
65 27
65 28
65 63
65 64
65 82
65 85
66 25
66 35
66 63
66 64
66 79
66 82
66 85
67 34
67 36
67 78
67 80
67 82
67 85
68 34
68 35
68 50
68 51
68 78
68 82
68 83
68 85
69 50
69 51
69 79
69 81
69 82
69 85
70 77
70 81
70 82
70 84
70 85
71 77
71 82
71 84
71 95
72 55
72 56
72 77
72 95
73 2
73 3
73 41
73 42
73 43
73 54
73 57
73 66
73 95
74 1
74 40
74 43
74 55
74 57
74 66
75 0
75 40
75 43
75 56
75 66
76 0
76 1
76 41
76 44
76 45
76 47
76 49
76 50
77 1
77 2
77 44
77 45
77 49
77 52
77 62
77 63
77 64
77 68
77 69
77 70
78 45
78 49
78 52
79 41
79 43
79 45
79 46
79 49
79 50
79 52
79 53
79 66
80 7
80 8
80 40
80 41
80 43
80 48
80 49
80 50
80 51
80 52
80 53
80 66
81 4
81 5
81 6
81 7
81 8
81 43
81 45
81 46
81 47
81 49
81 50
81 52
81 53
81 66
81 73
81 74
82 3
82 4
82 8
82 44
82 47
82 51
82 72
82 75
82 99
83 3
83 4
83 6
83 45
83 73
83 74
83 99
84 4
84 6
84 45
84 46
84 79
84 99
85 5
85 42
85 44
85 79
86 48
86 60
86 79
87 12
87 46
87 49
87 50
87 58
87 61
88 11
88 13
88 24
88 25
88 50
88 58
88 59
88 60
88 61
88 72
88 73
88 74
89 10
89 13
89 23
89 26
89 52
89 56
89 57
89 61
90 11
90 12
90 24
90 25
90 47
90 51
90 52
90 57
90 59
90 76
90 77
91 41
91 43
91 54
91 75
91 78
92 42
92 49
92 52
92 58
92 59
92 60
92 75
92 78
93 50
93 51
93 58
93 59
93 63
93 64
93 65
93 76
93 77
94 4
94 5
94 13
94 14
94 58
94 59
94 94
95 4
95 5
95 13
95 14
95 61
95 93
95 95
96 61
96 95
97 61
97 80
97 81
98 25
98 26
98 80
98 81
99 15
99 16
99 25
99 26
