0 14
0 17
1 15
1 16
1 36
1 37
2 35
2 38
3 12
3 23
3 24
3 36
3 37
3 87
3 88
3 99
4 0
4 1
4 12
4 22
4 25
4 87
4 88
5 12
5 23
5 25
5 95
5 97
5 99
6 24
6 35
6 43
6 44
6 95
6 97
7 35
7 43
7 44
8 35
8 88
8 89
9 29
9 30
9 31
9 88
9 90
10 88
10 90
11 86
11 87
11 89
11 90
12 86
12 87
12 90
12 92
13 86
13 87
13 93
14 20
14 21
14 88
14 89
14 92
15 19
15 22
15 34
15 35
15 36
15 89
15 90
15 91
16 19
16 22
17 20
17 21
18 15
18 40
18 41
19 14
19 16
19 25
19 26
19 27
19 40
19 41
20 14
20 16
20 25
20 28
20 88
21 3
21 4
21 5
21 15
21 25
21 28
21 86
21 87
21 89
21 90
22 24
22 28
23 24
23 27
23 86
23 90
24 24
24 26
24 57
24 58
24 87
24 88
24 89
25 57
25 58
26 22
26 59
27 21
27 23
27 36
27 37
27 38
27 77
27 78
28 20
28 21
28 23
28 24
28 29
28 77
28 78
29 20
29 21
29 24
29 28
29 30
29 54
29 55
29 56
29 57
29 58
29 59
30 20
30 21
30 22
30 25
30 29
30 54
30 57
30 58
30 73
30 74
31 16
31 17
31 21
31 22
31 28
31 57
31 58
31 73
31 74
32 17
32 20
32 28
32 29
32 30
32 54
32 55
32 56
33 11
33 12
33 19
33 20
33 23
33 26
33 55
33 60
33 83
33 84
34 11
34 12
34 18
34 40
34 58
34 59
34 60
34 61
34 62
34 83
34 84
35 17
35 18
35 25
35 26
35 39
35 41
35 57
35 58
35 59
35 62
35 63
35 95
35 96
36 17
36 21
36 26
36 39
36 41
36 50
36 51
36 52
36 57
36 58
36 61
36 62
36 94
36 97
37 22
37 38
37 40
37 57
37 60
37 61
37 95
37 96
38 18
38 19
38 22
38 37
38 40
38 58
38 59
38 60
39 36
39 59
40 8
40 9
40 13
40 14
40 15
40 35
40 41
41 7
41 9
41 12
41 16
41 34
41 38
41 42
41 96
41 97
42 7
42 15
42 17
42 34
42 42
42 95
42 98
43 7
43 12
43 13
43 17
43 34
43 36
43 40
43 42
43 96
43 98
44 7
44 10
44 35
44 36
44 40
44 41
44 97
45 8
45 9
45 14
45 24
45 25
45 35
45 36
46 13
46 14
46 15
46 24
46 25
46 35
47 11
47 15
47 34
47 35
47 52
47 53
48 11
48 14
48 33
48 34
48 52
48 53
48 90
48 91
49 11
49 12
49 13
49 34
49 80
49 81
49 90
49 91
50 35
50 49
50 50
50 80
50 81
51 28
51 29
51 30
51 36
51 39
51 40
51 41
51 49
51 50
52 28
52 29
52 30
52 37
52 39
53 0
54 1
54 16
54 81
54 82
54 83
54 93
54 99
55 1
55 16
55 92
55 93
55 94
55 99
56 0
56 16
56 81
56 84
56 91
56 93
56 94
57 83
57 85
57 90
57 91
58 77
58 78
58 79
58 84
58 86
58 90
58 91
59 54
59 55
59 75
59 76
59 77
59 78
59 79
59 80
59 84
59 87
59 91
59 92
59 93
59 94
60 40
60 41
60 45
60 46
60 47
60 54
60 55
60 74
60 78
60 80
60 81
60 84
60 87
60 88
60 92
60 93
60 94
61 22
61 40
61 42
61 77
61 80
61 84
61 87
61 92
61 93
62 22
62 41
62 43
62 72
62 78
62 81
62 84
62 85
62 93
63 22
63 42
63 72
63 75
63 77
63 92
63 94
64 76
64 77
64 81
64 82
64 84
64 93
64 94
65 63
65 64
65 76
65 77
66 35
66 63
66 64
66 77
66 80
67 34
67 36
67 78
67 79
68 34
68 35
68 41
68 42
68 50
68 51
68 83
69 1
69 40
69 43
69 50
69 51
69 83
70 0
70 1
70 2
70 41
70 44
70 95
71 41
71 45
71 94
71 96
72 42
72 45
72 46
72 55
72 56
72 93
73 0
73 1
73 2
73 41
73 42
73 47
73 54
73 57
73 94
73 96
74 0
74 2
74 3
74 39
74 40
74 42
74 48
74 55
74 57
74 65
74 66
74 67
74 95
74 97
74 98
74 99
75 1
75 4
75 40
75 42
75 49
75 56
76 5
76 42
76 45
76 49
76 63
76 69
77 5
77 6
77 40
77 41
77 47
77 63
77 69
78 5
78 6
78 48
78 63
78 69
78 96
79 1
79 2
79 3
79 5
79 6
79 99
80 4
80 65
80 66
80 67
80 96
80 97
80 98
80 99
81 1
81 2
81 47
81 48
81 73
81 74
81 97
82 1
82 2
82 46
82 50
82 51
82 72
82 75
82 98
83 0
83 45
83 46
83 48
83 50
83 52
83 73
83 74
83 98
83 99
84 50
84 60
84 61
85 45
85 46
85 60
85 61
85 78
85 79
85 80
86 45
86 46
87 12
87 45
87 46
87 65
87 66
87 67
87 73
88 11
88 13
88 24
88 25
88 64
88 68
88 73
89 10
89 13
89 23
89 26
89 63
89 69
89 73
90 11
90 12
90 24
90 25
90 64
90 68
90 76
90 77
91 58
91 59
91 65
91 66
91 67
91 75
91 78
92 58
92 59
92 75
92 78
93 76
93 77
94 4
94 5
94 13
94 14
95 4
95 5
95 13
95 14
95 59
96 59
97 80
97 81
98 25
98 26
98 80
98 81
99 15
99 16
99 25
99 26
